Gene	3487863B11	3487863B7	5002497A10_merged	5002497A10	5002497A8	5016492A2	5016492A7	5020323_merged	5020323	5033367A3_merged	5033367A3	5033367A9	5046835B3	5046835B4	5081237A2	5081237A8	5092612	5116685_merged	5116685	5128646	FFPE_BRA_5002497A10-2_S3	FFPE_BRA_5020323-1_S4	FFPE_BRA_5033367A3-2_S1	FFPE_BRA_5116685-1_S6
MER4B_15q21.1a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER4B_16p12.3b	0	0	0	0	0	17	4	0	0	0	0	0	0	0	0	0	11	0	0	2	0	0	0	0
MER4B_17q22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER4B_18q21.2a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER4B_1p22.1a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER4B_1p31.1b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER4B_21q22.11	0	0	0	0	0	4	0	3	0	11	11	0	0	0	0	0	0	0	0	1	0	3	0	0
MER4B_22q11.22a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER4B_2q14.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER4B_2q36.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER4B_3p14.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER4B_4q13.2a	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0
MER4B_4q13.3c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER4B_5p15.1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER4B_7p12.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER4B_8q21.3a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER4B_9q22.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER4B_9q31.1b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER4B_Xq12c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER4B_Xq21.1d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER4B_Xq21.31b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER4B_Xq21.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER61_10q23.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER61_11q12.1b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER61_13q14.2	0	0	6	0	12	4	11	1	1	0	0	15	22	0	0	3	73	1	0	1	6	0	0	1
MER61_13q21.32	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
MER61_13q21.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER61_15q11.2a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER61_19p12b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER61_19q13.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER61_1p31.1a	0	3	4	0	0	6	2	4	0	0	0	0	0	0	0	8	0	0	0	5	4	4	0	0
MER61_1p34.1a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0
MER61_1q23.1c	0	1	0	0	0	9	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0
MER61_2p22.3b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER61_2q31.3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER61_3p11.2	0	5	0	0	0	3	0	1	1	15	15	0	0	0	0	0	0	0	0	0	0	0	0	0
MER61_3q11.2a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER61_3q26.1a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER61_3q26.33a	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER61_4q21.1a	0	0	6	6	0	0	0	0	0	0	0	0	0	0	4	0	7	0	0	0	0	0	0	0
MER61_4q26a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	3	0	0	0	0	2
MER61_4q31.21b	0	4	7	3	3	54	9	11	4	79	66	23	11	48	0	0	145	0	0	6	4	7	13	0
MER61_4q31.21d	0	0	0	0	0	7	1	0	0	0	0	0	0	0	0	0	13	1	1	0	0	0	0	0
MER61_6q14.1f	0	6	0	0	13	17	0	0	0	0	0	5	0	0	0	0	7	0	0	5	0	0	0	0
MER61_6q21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER61_7p12.2b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER61_7p13	0	0	0	0	2	15	5	0	0	3	3	0	0	0	3	0	14	0	0	8	0	0	0	0
MER61_7p14.3b	0	1	0	0	11	10	3	4	0	15	15	13	18	0	0	0	30	7	2	12	0	4	0	5
MER61_8q13.2a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER61_8q24.22	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER61_Xp11.3a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER61_Xq21.1h	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PABLA_11p15.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PABLA_19p12b	0	1	3	0	1	38	7	2	2	1	1	8	8	0	0	0	55	0	0	4	3	0	0	0
PABLA_2p25.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PABLA_6p12.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PABLA_8q24.3	0	0	0	0	0	0	0	0	0	9	9	1	0	0	0	0	11	0	0	0	0	0	0	0
PABLB_13q31.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PABLB_4p15.2	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PABLB_7q11.21	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0
PRIMA4_14q23.1	0	4	7	7	3	45	2	3	3	12	9	11	21	20	0	0	89	0	0	12	0	0	3	0
PRIMA4_Xq21.1b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRIMA4_Xq27.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRIMA41_10q22.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRIMA41_16p12.1b	0	3	15	12	0	20	7	0	0	3	0	12	10	87	0	5	55	1	0	7	3	0	3	1
PRIMA41_18q21.32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRIMA41_3q12.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRIMA41_7q32.2	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	11	0	0	5	0	0	0	0
PRIMA41_9q22.32	0	2	4	4	0	7	5	2	1	0	0	7	8	37	0	1	28	0	0	14	0	1	0	0
PRIMAX_6q11.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_10p12.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_10p14d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_10p15.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_10q11.22b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_10q21.1a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_10q21.2a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_10q22.1b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_10q23.33	0	0	9	3	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	6	0	1	0
ERV316A3_10q25.1a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_10q25.1i	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_11p13a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_11p15.4e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_11p15.4g	0	0	2	2	0	1	0	1	1	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0
ERV316A3_11q23.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_12p12.3e	0	0	2	2	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_12q12a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
ERV316A3_12q14.1c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_12q21.31b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_12q21.33c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_12q24.13	0	0	0	0	0	3	0	0	0	1	1	17	0	0	0	0	17	0	0	7	0	0	0	0
ERV316A3_13q13.2	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0
ERV316A3_13q13.3c	0	0	1	0	0	0	3	0	0	13	13	0	0	0	0	0	5	0	0	0	1	0	0	0
ERV316A3_13q21.31b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_13q32.1c	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0
ERV316A3_13q32.3	0	0	1	1	0	22	0	5	0	9	9	0	0	0	0	0	8	0	0	2	0	5	0	0
ERV316A3_14q23.1d	0	0	0	0	0	0	0	0	0	7	7	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_14q32.11c	0	0	13	11	0	10	0	0	0	63	58	6	5	0	0	0	12	3	0	0	2	0	5	3
ERV316A3_14q32.2d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_15q21.2a	0	0	11	11	1	0	2	2	2	10	8	0	0	29	0	0	8	0	0	1	0	0	2	0
ERV316A3_15q24.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_15q26.1	0	0	4	4	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ERV316A3_17q21.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_17q24.2b	0	0	14	10	0	10	7	0	0	35	35	0	0	0	0	0	0	0	0	0	4	0	0	0
ERV316A3_17q24.3g	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0
ERV316A3_18q11.2b	0	0	0	0	0	4	1	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	1	0
ERV316A3_18q11.2e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_18q22.3e	0	0	2	2	5	0	1	4	0	0	0	0	3	0	0	0	7	4	0	0	0	4	0	4
ERV316A3_1p21.3a	0	0	3	0	0	0	0	0	0	10	10	6	0	0	0	0	0	0	0	0	3	0	0	0
ERV316A3_1p31.1a	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_1p31.1c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_1p32.1a	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	13	3	0	0	0	1	0	3
ERV316A3_1p34.2b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_1p35.1a	0	0	0	0	0	10	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_1p35.3b	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_1p36.11b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_1p36.22b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_1q23.3g	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_1q24.3a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_1q25.2b	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_1q32.1c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_1q32.2c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_1q41e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ERV316A3_1q42.12a	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
ERV316A3_20q12a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_21q22.2c	0	0	0	0	0	0	0	2	0	0	0	1	0	0	3	0	3	0	0	0	0	2	0	0
ERV316A3_21q22.3d	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	11	0	0	0	1	0	0	0
ERV316A3_2p13.3	0	0	4	4	1	2	0	0	0	0	0	8	0	0	0	0	0	1	1	0	0	0	0	0
ERV316A3_2q11.2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0
ERV316A3_2q14.1k	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	4	0	0	0	0	0	0	0
ERV316A3_2q21.2a	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	3	0	0	0	0	1	3
ERV316A3_2q22.2a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_2q22.3a	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_2q24.2b	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
ERV316A3_2q24.3d	0	0	4	0	0	0	1	0	0	3	0	0	0	0	0	0	5	0	0	0	4	0	3	0
ERV316A3_2q32.1f	0	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	2
ERV316A3_2q32.1h	0	0	6	6	0	0	1	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0
ERV316A3_2q32.2a	0	0	6	3	3	19	2	3	1	25	17	8	14	1	0	0	11	0	0	17	3	2	8	0
ERV316A3_2q33.1g	0	0	1	1	0	0	0	0	0	13	13	0	0	0	0	0	4	1	1	2	0	0	0	0
ERV316A3_2q34f	0	0	3	0	0	0	0	1	1	0	0	21	0	0	0	0	0	0	0	0	3	0	0	0
ERV316A3_2q35f	0	0	6	0	0	1	0	6	5	9	0	33	10	29	4	0	26	0	0	3	6	1	9	0
ERV316A3_2q36.1a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_2q36.1b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_2q36.2	0	0	2	0	0	0	0	5	3	0	0	5	0	0	0	0	16	0	0	0	2	2	0	0
ERV316A3_3p25.1	0	0	7	7	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
ERV316A3_3q13.12e	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ERV316A3_3q13.13b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_3q26.1g	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_3q27.1c	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0
ERV316A3_3q28f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_4p15.33a	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0
ERV316A3_4p15.33d	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ERV316A3_4q24d	0	0	12	12	0	0	1	0	0	0	0	0	0	0	0	0	15	0	0	3	0	0	0	0
ERV316A3_4q28.1c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_4q28.3h	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_4q28.3k	0	0	10	10	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_4q31.23c	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
ERV316A3_4q32.1l	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_4q32.2c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_5p13.1e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_5p13.3b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_5q13.3c	0	0	5	5	0	0	2	0	0	8	8	5	0	0	0	0	1	0	0	0	0	0	0	0
ERV316A3_5q21.1a	0	0	0	0	0	0	3	0	0	1	1	13	0	0	3	0	7	0	0	1	0	0	0	0
ERV316A3_5q21.2b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0
ERV316A3_5q23.1b	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_5q31.3a	0	0	2	0	0	0	5	5	4	5	0	0	0	0	0	0	25	0	0	0	2	1	5	0
ERV316A3_5q32	0	0	4	4	0	19	3	1	0	17	17	0	14	0	0	4	7	0	0	6	0	1	0	0
ERV316A3_5q34b	0	0	1	1	0	1	0	0	0	22	22	0	0	0	0	0	3	0	0	0	0	0	0	0
ERV316A3_5q35.2b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_5q35.3d	0	0	3	3	1	2	2	0	0	0	0	0	2	0	4	6	16	0	0	0	0	0	0	0
ERV316A3_6p21.2d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_6p22.1d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_6p22.1o	0	0	4	0	0	9	2	0	0	5	5	0	0	0	2	0	1	0	0	10	4	0	0	0
ERV316A3_6p22.3f	0	0	6	6	0	2	0	0	0	3	1	12	0	0	0	0	0	0	0	0	0	0	2	0
ERV316A3_6p25.1b	0	0	2	0	2	13	3	1	1	2	2	14	4	25	2	2	30	0	0	4	2	0	0	0
ERV316A3_6p25.3a	0	0	18	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_6q14.3d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_6q22.31a	0	0	0	0	0	1	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0
ERV316A3_6q23.2b	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ERV316A3_7p15.3b	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0
ERV316A3_7q21.11f	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	2	5	5	2	2	0	0	0
ERV316A3_7q31.1c	0	0	0	0	1	10	1	1	0	0	0	23	0	0	14	0	6	3	3	0	0	1	0	0
ERV316A3_7q31.1f	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_7q33b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_7q34b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_7q36.1c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_7q36.3b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_8p21.3d	0	0	0	0	0	0	0	0	0	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_8p21.3g	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_8q12.1a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_8q13.3a	0	0	0	0	0	0	1	0	0	13	13	0	0	0	0	0	2	0	0	0	0	0	0	0
ERV316A3_8q21.3e	0	0	0	0	0	0	0	2	2	2	0	0	0	0	0	0	0	2	2	0	0	0	2	0
ERV316A3_8q22.1d	0	0	4	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
ERV316A3_8q24.13d	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
ERV316A3_9p23f	0	0	6	0	0	2	7	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0
ERV316A3_9p24.1	0	0	5	3	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
ERV316A3_9p24.2b	0	0	3	3	0	0	1	0	0	0	0	0	0	0	0	0	15	0	0	6	0	0	0	0
ERV316A3_9q34.3b	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_Xp21.3a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_Xp22.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_Xq21.1a	0	0	4	4	0	5	0	0	0	1	0	0	0	0	0	0	8	0	0	5	0	0	1	0
ERV316A3_Xq21.33a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_Xq25d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_Xq26.3c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_Xq27.1c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_Xq28b	0	0	2	0	0	1	1	4	1	0	0	0	0	0	0	0	9	0	0	3	2	3	0	0
ERV316A3_Xq28i	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
ERVL_11p14.1	0	0	14	6	0	1	0	3	3	0	0	0	0	0	0	0	7	0	0	0	8	0	0	0
ERVL_12q21.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERVL_12q22b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERVL_13q21.32c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0
ERVL_13q31.1c	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
ERVL_14q22.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	1	0	0	0	0
ERVL_14q23.1	0	0	7	7	0	23	3	5	1	27	26	18	0	0	0	5	31	0	0	5	0	4	1	0
ERVL_15q25.2	0	0	7	7	0	3	1	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0
ERVL_1p34.2	0	0	7	0	9	11	4	1	1	14	8	9	4	0	0	4	13	0	0	1	7	0	6	0
ERVL_1q24.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERVL_1q41	0	0	9	3	1	3	0	2	2	2	0	0	0	0	0	1	4	0	0	1	6	0	2	0
ERVL_1q44c	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
ERVL_2p24.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERVL_2q24.1a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERVL_2q32.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0
ERVL_5q11.2	0	0	4	3	0	13	3	0	0	14	11	6	0	0	5	0	0	0	0	2	1	0	3	0
ERVL_6q16.3a	0	0	9	9	1	6	3	0	0	8	8	5	0	12	0	0	3	0	0	0	0	0	0	0
ERVL_6q21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERVL_7q21.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERVL_8p11.21a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERVL_8q11.21a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
